,Accepted_ID,Accepted_Name,Accepted_Species,Accepted_Species_ID,Accepted_Rank,powo_Snippet,try_Snippet,Compiled_Sources
1084,781340-1,Acer hyrcanum,Acer hyrcanum,781340-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1085,781382-1,Acer mandshuricum,Acer mandshuricum,781382-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs,Leaf pubescence:adaxial and abaxial,Leaf pubescent: bottom:yes,Leaf pubescent: top:yes","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1086,781402-1,Acer monspessulanum,Acer monspessulanum,781402-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1087,781446-1,Acer pensylvanicum,Acer pensylvanicum,781446-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1088,781455-1,Acer platanoides,Acer platanoides,781455-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1089,781462-1,Acer pseudoplatanus,Acer pseudoplatanus,781462-1,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1090,781526-1,Acer tataricum,Acer tataricum,781526-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1091,781579-1,Aesculus assamica,Aesculus assamica,781579-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1092,781594-1,Aesculus hippocastanum,Aesculus hippocastanum,781594-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1093,781631-1,Aesculus turbinata,Aesculus turbinata,781631-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1094,783426-1,Koelreuteria paniculata,Koelreuteria paniculata,783426-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1095,785606-1,Xanthoceras sorbifolium,Xanthoceras sorbifolium,785606-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1096,790848-1,Deutzia grandiflora,Deutzia grandiflora,790848-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1097,790883-1,Deutzia parviflora,Deutzia parviflora,790883-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1098,791553-1,Hydrangea bretschneideri,Hydrangea bretschneideri,791553-1,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1099,792199-1,Philadelphus dasycalyx,Philadelphus dasycalyx,792199-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1100,792233-1,Philadelphus incanus,Philadelphus incanus,792233-1,Species,,Leaf hairiness: bottom:densely hairy,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1101,792315-1,Philadelphus schrenkii,Philadelphus schrenkii,792315-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1102,792329-1,Philadelphus tenuifolius,Philadelphus tenuifolius,792329-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side,Leaf pruinose:abaxial,Pruinose: below:yes","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1103,792701-1,Ribes glaciale,Ribes glaciale,792701-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1104,792740-1,Ribes himalense,Ribes himalense,792740-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1105,792833-1,Ribes mandshuricum,Ribes mandshuricum,792833-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf pubescence:sparsely abaxial","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1106,792873-1,Ribes nigrum,Ribes nigrum,792873-1,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1107,792921-1,Ribes petraeum,Ribes petraeum,792921-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1108,793749-1,Saxifraga granulata,Saxifraga granulata,793749-1,Species,,Leaf hairiness:some hairs,"[""TRY (Hickler, T. 1999. Plant functional types and community characteristics along environmental gradients on Öland's Great Alvar (Sweden) Masters Thesis, University of Lund, Sweden.)""]"
1109,806712-1,Paulownia fortunei,Paulownia fortunei,806712-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1110,806716-1,Paulownia kawakamii,Paulownia kawakamii,806716-1,Species,,"Leaf hairiness: bottom:yes,Leaf hairiness: marginal:yes,Leaf hairiness: top:yes,Leaf hairiness:adaxial and abaxial","['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1111,809721-1,Siphonostegia chinensis,Siphonostegia chinensis,809721-1,Species,,Stem pubescent:yes,"['TRY (Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169\x96180)']"
1112,811649-1,Veronica arvensis,Veronica arvensis,811649-1,Species,,Leaf hairiness:some hairs,"[""TRY (Hickler, T. 1999. Plant functional types and community characteristics along environmental gradients on Öland's Great Alvar (Sweden) Masters Thesis, University of Lund, Sweden.)""]"
1113,812616-1,Veronica salicifolia,Veronica salicifolia,812616-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1114,812675-1,Veronica speciosa,Veronica speciosa,812675-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1115,812676-1,Veronica spicata,Veronica spicata,812676-1,Species,,Leaf hairiness:very hairy,"[""TRY (Hickler, T. 1999. Plant functional types and community characteristics along environmental gradients on Öland's Great Alvar (Sweden) Masters Thesis, University of Lund, Sweden.)""]"
1116,818473-1,Solanum bonariense,Solanum bonariense,818473-1,Species,,"Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1117,820053-1,Solanum melongena,Solanum melongena,820053-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1118,820902-1,Solanum sarrachoides,Solanum sarrachoides,820902-1,Species,,"Leaf hairiness: bottom:some hairs,Leaf hairiness: top:some hairs,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1119,821310-1,Solanum triflorum,Solanum triflorum,821310-1,Species,,"Leaf hairiness: bottom:densely hairy,Leaf hairiness: top:densely hairy,Leaf hairiness:abundant hairs at least on one leaf side","['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1120,823314-1,Eriolaena spectabilis,Eriolaena spectabilis,823314-1,Species,,Leaf pubescence:adaxial and abaxial,"['TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)']"
1121,823357-1,Firmiana simplex,Firmiana simplex,823357-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
1122,82553-1,Trachelospermum jasminoides,Trachelospermum jasminoides,82553-1,Species,,Leaf hairiness: bottom:some hairs,"['TRY (Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.)']"
